2.75,1.4108,0.3056,-0.0244,2.0101,-89.8011,1.6804,179.5787
2.76,1.4225,1.1723,-0.0386,2.0102,-89.1513,1.662,179.5937
2.77,1.4375,1.5,-0.053,2.0101,-88.4907,1.6437,-179.8249
2.78,1.4525,1.5002,-0.0675,2.0099,-87.8193,1.6256,-179.2297
2.79,1.4675,1.5003,-0.0822,2.0096,-87.1371,1.6076,-178.6207
2.8,1.4825,1.4995,-0.097,2.0091,-86.4432,1.5897,-177.9971
2.81,1.4975,1.4997,-0.1119,2.0084,-85.7376,1.572,-177.3584
2.82,1.5125,1.5008,-0.127,2.0075,-85.0212,1.5545,-176.7049
2.83,1.5217,0.9156,-0.1422,2.0064,-84.2949,1.5372,-176.0371
2.84,1.5143,-0.7388,-0.1573,2.0052,-83.5686,1.5204,-175.36
2.85,1.5061,-0.8226,-0.1723,2.0038,-82.8414,1.5041,-174.6777
2.86,1.498,-0.8042,-0.1872,2.0022,-82.1133,1.4882,-173.9899
2.87,1.4902,-0.7864,-0.202,2.0005,-81.3852,1.4728,-173.297
2.88,1.4825,-0.7675,-0.2167,1.9986,-80.6562,1.4578,-172.5992
2.89,1.475,-0.7496,-0.2313,1.9965,-79.9272,1.4432,-171.8963
2.9,1.4677,-0.7308,-0.2458,1.9943,-79.1973,1.4291,-171.1886
2.91,1.4606,-0.7123,-0.2602,1.9919,-78.4665,1.4154,-170.4756
2.92,1.4536,-0.6939,-0.2745,1.9893,-77.7348,1.4021,-169.7574
2.93,1.4469,-0.6758,-0.2887,1.9865,-77.0031,1.3893,-169.0345
2.94,1.4403,-0.657,-0.3028,1.9836,-76.2705,1.3768,-168.307
2.95,1.4339,-0.6389,-0.3168,1.9805,-75.5379,1.3648,-167.5749
2.96,1.4277,-0.6196,-0.3307,1.9773,-74.8035,1.3532,-166.8379
2.97,1.4217,-0.6018,-0.3445,1.9738,-74.0691,1.3419,-166.0961
2.98,1.4159,-0.583,-0.3582,1.9703,-73.3338,1.3311,-165.35
2.99,1.4102,-0.5645,-0.3718,1.9665,-72.5976,1.3207,-164.5992
3,1.4048,-0.5463,-0.3853,1.9626,-71.8614,1.3106,-163.8444
3.01,1.3995,-0.5275,-0.3987,1.9585,-71.1243,1.301,-163.0856
3.02,1.3944,-0.5087,-0.412,1.9543,-70.3854,1.2916,-162.3219
3.03,1.3895,-0.4908,-0.4252,1.9499,-69.6465,1.2827,-161.5541
3.04,1.3848,-0.4724,-0.4383,1.9454,-68.9076,1.2742,-160.783
3.05,1.3802,-0.4534,-0.4512,1.9406,-68.1669,1.266,-160.008
3.06,1.3759,-0.4352,-0.4641,1.9358,-67.4253,1.2582,-159.2286
3.07,1.3717,-0.4171,-0.4769,1.9307,-66.6837,1.2507,-158.4459
3.08,1.3677,-0.3985,-0.4895,1.9255,-65.9412,1.2436,-157.6601
3.09,1.3639,-0.3799,-0.5021,1.9202,-65.1969,1.2369,-156.8703
3.1,1.3603,-0.3621,-0.5145,1.9146,-64.4526,1.2305,-156.0771
3.11,1.3569,-0.3436,-0.5268,1.909,-63.7074,1.2244,-155.2813
3.12,1.3536,-0.3254,-0.539,1.9031,-62.9613,1.2187,-154.4823
3.13,1.3505,-0.3072,-0.5511,1.8971,-62.2143,1.2133,-153.6805
3.14,1.3477,-0.2893,-0.5631,1.891,-61.4673,1.2083,-152.8763
3.15,1.3449,-0.2709,-0.575,1.8847,-60.7185,1.2036,-152.0695
3.16,1.3424,-0.253,-0.5868,1.8782,-59.9688,1.1992,-151.2598
3.17,1.3401,-0.2353,-0.5984,1.8716,-59.2191,1.1952,-150.4482
3.18,1.3379,-0.2171,-0.61,1.8649,-58.4676,1.1915,-149.6345
3.19,1.3359,-0.1996,-0.6214,1.858,-57.7161,1.1881,-148.8188
3.2,1.3341,-0.1817,-0.6327,1.8509,-56.9628,1.185,-148.0012
3.21,1.3324,-0.1643,-0.6439,1.8437,-56.2095,1.1822,-147.1819
3.22,1.331,-0.1467,-0.655,1.8363,-55.4553,1.1798,-146.3617
3.23,1.3297,-0.1291,-0.666,1.8288,-54.6993,1.1777,-145.5396
3.24,1.3286,-0.1119,-0.6768,1.8211,-53.9433,1.1758,-144.7163
3.25,1.3276,-0.0946,-0.6875,1.8133,-53.1864,1.1743,-143.8924
3.26,1.3268,-0.0774,-0.6981,1.8053,-52.4277,1.1731,-143.0672
3.27,1.3262,-0.0605,-0.7086,1.7972,-51.669,1.1722,-142.2413
3.28,1.3258,-0.0436,-0.719,1.7889,-50.9094,1.1716,-141.4154
3.29,1.3255,-0.0268,-0.7292,1.7805,-50.1489,1.1712,-140.5891
3.3,1.3254,-0.0101,-0.7393,1.7719,-49.3875,1.1712,-139.7625
3.31,1.3255,0.0064,-0.7493,1.7632,-48.6252,1.1714,-138.936
3.32,1.3257,0.0228,-0.7592,1.7544,-47.862,1.172,-138.1095
3.33,1.3261,0.039,-0.769,1.7454,-47.0979,1.1728,-137.2832
3.34,1.3267,0.0551,-0.7786,1.7362,-46.3329,1.1739,-136.4574
3.35,1.3274,0.071,-0.7881,1.727,-45.567,1.1753,-135.6322
3.36,1.3282,0.0869,-0.7974,1.7175,-44.8011,1.177,-134.8081
3.37,1.3293,0.1024,-0.8066,1.708,-44.0334,1.179,-133.9849
3.38,1.3304,0.1179,-0.8158,1.6983,-43.2648,1.1812,-133.1622
3.39,1.3318,0.1332,-0.8247,1.6884,-42.4962,1.1837,-132.3411
3.4,1.3333,0.1482,-0.8336,1.6784,-41.7258,1.1865,-131.5213
3.41,1.3349,0.1633,-0.8423,1.6683,-40.9554,1.1895,-130.7029
3.42,1.3367,0.1778,-0.8508,1.6581,-40.1832,1.1928,-129.886
3.43,1.3386,0.1926,-0.8593,1.6477,-39.411,1.1964,-129.0708
3.44,1.3407,0.2068,-0.8676,1.6371,-38.6379,1.2002,-128.2578
3.45,1.3429,0.221,-0.8757,1.6265,-37.8639,1.2043,-127.4467
3.46,1.3452,0.2349,-0.8838,1.6157,-37.089,1.2086,-126.6376
3.47,1.3477,0.2487,-0.8917,1.6048,-36.3132,1.2132,-125.8306
3.48,1.3503,0.2622,-0.8994,1.5937,-35.5365,1.218,-125.0259
3.49,1.3531,0.2757,-0.907,1.5825,-34.7598,1.2231,-124.2239
3.5,1.356,0.2884,-0.9145,1.5712,-33.9813,1.2285,-123.4244
3.51,1.359,0.3016,-0.9218,1.5598,-33.2028,1.234,-122.6273
3.52,1.3621,0.3141,-0.929,1.5482,-32.4234,1.2399,-121.8333
3.53,1.3654,0.3265,-0.936,1.5365,-31.6431,1.2459,-121.0419
